 ,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sale Amount,Cost Price,Profit,Payment Mode,Delivery Status,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Stock Left
ORD1598,21-09-2025,26-09-2025,CUST414,Patricia Morales,Consumer,PROD4349,Pen,Office Supplies,South,Alaska,Lake Lauraburgh,8,433,0,3464,2283.49,1180.51,Cash,Delivered,Yes,50,"Todd, Mclean and Knight",tommyreeves@example.net,0
ORD1599,18-07-2024,22-07-2024,CUST959,Timothy Baker,Home Office,PROD3694,Headphones,Electronics,North,New Mexico,Harrisport,8,3108,15,21134.4,15137.43,5996.97,Debit Card,Pending,No,0,Logan-Stevens,sellerslouis@example.net,13
ORD1600,05-02-2025,08-02-2025,CUST223,Aaron Stewart,Consumer,PROD7971,Sofa,Furniture,West,Massachusetts,New Elizabeth,7,2133,20,11944.8,8935.57,3009.23,Net Banking,Returned,No,0,Williams and Sons,adamshepherd@example.org,43
ORD1601,15-05-2025,18-05-2025,CUST471,Sarah Harvey,Home Office,PROD2934,Rice Bag,Grocery,East,New Jersey,South Toddport,10,2128,15,18088,16188.66,1899.34,UPI,Pending,No,0,Martin-Johnson,kerri69@example.net,30
ORD1602,04-08-2025,10-08-2025,CUST649,Martin Reyes,Home Office,PROD8735,Sugar,Grocery,North,Pennsylvania,Danatown,7,1972,10,12423.6,10272.65,2150.95,Debit Card,Cancelled,Yes,24,Luna-Davies,robertohart@example.net,9
ORD1603,19-04-2025,22-04-2025,CUST437,Anthony Jones,Corporate,PROD6180,Sofa,Furniture,East,Oregon,Moralesview,4,759,5,2884.2,2378.11,506.09,Credit Card,Delivered,No,0,"Hayes, Edwards and Armstrong",ashley18@example.org,39
ORD1604,08-10-2025,12-10-2025,CUST584,Christina Morgan,Home Office,PROD7014,Study Table,Furniture,South,Washington,East Josephfurt,5,2991,10,13459.5,9730.85,3728.65,Debit Card,Delivered,Yes,48,"Stuart, Garcia and Carlson",angelicagonzalez@example.net,3
ORD1605,05-01-2025,12-01-2025,CUST423,Ryan Fernandez,Consumer,PROD5178,Monitor,Electronics,North,North Carolina,Moranshire,7,3407,15,20271.65,15460.38,4811.27,Cash,Returned,No,0,"Fernandez, Smith and Caldwell",gabrieljohnson@example.com,24
ORD1606,16-12-2023,23-12-2023,CUST458,Jorge Chapman,Home Office,PROD4823,Dining Table,Furniture,South,Alabama,East Christopherland,6,2011,10,10859.4,7340.94,3518.46,UPI,Pending,No,0,"Nunez, Sims and Gonzalez",stephanie80@example.org,17
ORD1607,08-06-2025,12-06-2025,CUST327,Brandon Shaffer,Home Office,PROD9258,Laptop,Electronics,East,Connecticut,Melissamouth,5,1215,10,5467.5,4191.1,1276.4,Credit Card,Delivered,No,0,Turner Ltd,cantustephen@example.net,37
ORD1608,15-10-2024,18-10-2024,CUST459,Lorraine Santos,Consumer,PROD6806,Office Chair,Furniture,South,Maine,Walterton,6,797,15,4064.7,2754.99,1309.71,Credit Card,Returned,No,0,Holland LLC,gallowaytrevor@example.com,33
ORD1609,07-02-2025,12-02-2025,CUST129,Matthew Heath,Home Office,PROD3595,Rice Bag,Grocery,East,Illinois,Lake Alexandra,3,320,15,816,723.74,92.26,Cash,Returned,No,0,"Sanchez, Kim and Smith",aaroncampbell@example.net,38
ORD1610,08-04-2025,10-04-2025,CUST832,Michael Mccarty,Consumer,PROD6865,Snacks,Grocery,South,Montana,Fergusonstad,2,398,20,636.8,407.91,228.89,Debit Card,Cancelled,No,0,"Jackson, Wright and Mcdaniel",castrotimothy@example.org,32
ORD1611,12-10-2025,18-10-2025,CUST173,Mr. Troy Johnson DVM,Consumer,PROD6102,Stapler,Office Supplies,East,Montana,North Paul,2,918,20,1468.8,1248.45,220.35,Debit Card,Returned,No,0,Lucero Group,blackmichael@example.net,33
ORD1612,23-02-2025,28-02-2025,CUST258,James Mathews,Consumer,PROD6937,File Folder,Office Supplies,West,Louisiana,Joneshaven,10,3063,5,29098.5,25019.74,4078.76,Credit Card,Returned,No,0,Webb Inc,ruben43@example.org,18
ORD1613,17-03-2024,18-03-2024,CUST665,Jason Andrews,Consumer,PROD8869,Rice Bag,Grocery,West,Utah,New Tamifurt,6,1389,15,7083.9,5295.31,1788.59,Debit Card,Cancelled,Yes,32,"Douglas, Hernandez and Brown",jhenderson@example.org,3
ORD1614,25-11-2024,01-12-2024,CUST695,Brittany Salazar,Consumer,PROD9468,Monitor,Electronics,North,Nebraska,Pamelabury,8,4071,15,27682.8,22181.65,5501.15,Debit Card,Cancelled,No,0,Nichols-Jackson,andreaparker@example.org,14
ORD1615,03-05-2024,10-05-2024,CUST929,Victoria Lewis,Consumer,PROD8301,Sofa,Furniture,South,Nebraska,Bassberg,4,2516,20,8051.2,7087.23,963.97,Net Banking,Returned,No,0,Lynch Group,billy29@example.org,24
ORD1616,30-03-2025,04-04-2025,CUST537,Thomas Owens,Consumer,PROD2370,Bookshelf,Furniture,East,Iowa,Heatherburgh,6,2357,0,14142,8546.22,5595.78,Debit Card,Cancelled,Yes,25,Cox-Reynolds,iphillips@example.org,6
ORD1617,22-11-2023,23-11-2023,CUST813,Mary Hale,Consumer,PROD1103,Headphones,Electronics,North,Georgia,New Cindy,9,3985,10,32278.5,20220.71,12057.79,Net Banking,Delivered,No,0,Mejia-Medina,eswanson@example.net,39
ORD1618,14-10-2025,16-10-2025,CUST270,Jenna Sanchez DDS,Consumer,PROD6193,Headphones,Electronics,North,Ohio,West Emilyside,7,2292,0,16044,14344.5,1699.5,Cash,Cancelled,Yes,27,Scott-Roberts,ralphroach@example.org,5
ORD1619,11-09-2024,15-09-2024,CUST678,Jessica Wilcox,Corporate,PROD7674,Snacks,Grocery,West,New Jersey,Ericview,6,3252,0,19512,13509.98,6002.02,Net Banking,Pending,Yes,41,Brown Group,mullenkathy@example.org,4
ORD1620,07-01-2025,10-01-2025,CUST874,Regina Fleming,Home Office,PROD6645,Keyboard,Electronics,South,Iowa,West Alicia,3,560,10,1512,1085.69,426.31,Cash,Delivered,No,0,"Martinez, Coffey and Wright",nolson@example.org,19
ORD1621,18-09-2025,24-09-2025,CUST177,Casey Flores,Home Office,PROD5077,Office Chair,Furniture,East,Missouri,Shelbyborough,7,1285,20,7196,6240.74,955.26,Cash,Pending,Yes,45,"Garcia, Butler and Pacheco",kathryn78@example.com,9
ORD1622,17-03-2024,23-03-2024,CUST659,Kurt Fisher,Home Office,PROD2334,Rice Bag,Grocery,West,Nevada,Barbaramouth,7,4799,20,26874.4,20323.76,6550.64,Cash,Returned,No,0,Byrd Ltd,brianna90@example.net,26
ORD1623,16-11-2023,19-11-2023,CUST795,Noah Perez,Home Office,PROD5637,Juice Pack,Grocery,West,Texas,Savagefort,9,2230,0,20070,14825.06,5244.94,Debit Card,Pending,No,0,Rodgers Ltd,kgreene@example.org,37
ORD1624,06-09-2025,11-09-2025,CUST392,Virginia Murray,Consumer,PROD4079,Keyboard,Electronics,North,Mississippi,Jeffreyville,9,173,20,1245.6,1046.42,199.18,Debit Card,Returned,Yes,24,"Elliott, Barnes and Harris",catherinewalsh@example.org,8
ORD1625,24-11-2024,26-11-2024,CUST757,Ronald Hicks,Consumer,PROD5892,Mouse,Electronics,East,Idaho,Gonzalezchester,2,434,15,737.8,568.51,169.29,UPI,Pending,No,0,Brooks-Morgan,rodriguezsara@example.net,36
ORD1626,29-09-2024,05-10-2024,CUST523,John Martinez,Home Office,PROD6606,Sugar,Grocery,South,Washington,East Heatherport,5,4288,0,21440,13567.63,7872.37,Credit Card,Cancelled,No,0,Esparza-Kirk,amayo@example.net,40
ORD1627,23-05-2025,30-05-2025,CUST363,Heather Miller,Consumer,PROD1906,Dining Table,Furniture,West,Delaware,Robertsstad,6,331,5,1886.7,1494.38,392.32,Credit Card,Cancelled,No,0,Lynch Group,stephenrichards@example.net,46
ORD1628,17-08-2025,20-08-2025,CUST620,Charles Pace,Corporate,PROD8498,Rice Bag,Grocery,North,Oregon,Lake Sara,1,2335,5,2218.25,1728.57,489.68,Credit Card,Delivered,No,0,Clements LLC,matthew43@example.com,34
ORD1629,28-03-2025,04-04-2025,CUST956,Robert Morales,Corporate,PROD9678,Office Chair,Furniture,North,Alabama,Lake Arthurfort,7,1305,0,9135,6508.83,2626.17,Credit Card,Cancelled,No,0,"Turner, Knox and Rodriguez",christinesullivan@example.com,29
ORD1630,17-05-2025,18-05-2025,CUST741,Tyler Williams,Home Office,PROD6679,Sofa,Furniture,South,New Jersey,Port Patricia,7,2996,15,17826.2,10726.14,7100.06,Cash,Pending,No,0,"Collins, Taylor and Duran",sbenitez@example.org,35
ORD1631,13-12-2024,14-12-2024,CUST715,Ashley Mullins,Consumer,PROD7831,File Folder,Office Supplies,West,Florida,New Stephaniefurt,1,909,10,818.1,568.04,250.06,Net Banking,Delivered,No,0,Banks-Mueller,penny89@example.org,38
ORD1632,15-03-2024,17-03-2024,CUST901,Sheryl Smith,Corporate,PROD3775,Sofa,Furniture,North,Nevada,South Mark,10,3587,15,30489.5,20157.63,10331.87,Credit Card,Delivered,No,0,Flynn and Sons,ismith@example.org,14
ORD1633,22-06-2024,27-06-2024,CUST151,Terry Fletcher,Corporate,PROD2555,Snacks,Grocery,South,Kansas,Simshaven,10,4067,10,36603,30084,6519,Credit Card,Cancelled,No,0,Schneider-Snyder,hicksamy@example.org,24
ORD1634,16-11-2024,20-11-2024,CUST321,Megan Cortez,Consumer,PROD7534,Cooking Oil,Grocery,South,Iowa,Maynardborough,7,550,5,3657.5,2686.68,970.82,Credit Card,Returned,No,0,Patrick-Williams,ltran@example.com,29
ORD1635,31-12-2024,03-01-2025,CUST258,Wendy Torres,Consumer,PROD4474,Rice Bag,Grocery,East,North Carolina,South Samanthashire,7,3581,20,20053.6,14902.71,5150.89,Net Banking,Delivered,Yes,35,Stark Ltd,douglas87@example.org,8
ORD1636,13-04-2024,15-04-2024,CUST919,Richard Hill,Home Office,PROD6825,Bookshelf,Furniture,East,New Hampshire,Hudsonchester,8,4712,5,35811.2,23271.84,12539.36,Credit Card,Cancelled,No,0,Williams-Gonzalez,marknelson@example.net,46
ORD1637,23-03-2024,26-03-2024,CUST416,Adam Perry,Consumer,PROD9084,Cooking Oil,Grocery,South,Texas,Joeltown,3,4579,10,12363.3,8147.2,4216.1,Debit Card,Delivered,No,0,"Davis, Carlson and Morris",valerie43@example.net,13
ORD1638,06-07-2024,07-07-2024,CUST101,Matthew Anderson,Consumer,PROD1547,Dining Table,Furniture,West,Illinois,Burkeside,9,4969,15,38012.85,31395.02,6617.83,Net Banking,Pending,No,0,Waller Group,garciapatricia@example.net,14
ORD1639,09-06-2025,13-06-2025,CUST633,Travis Sampson,Consumer,PROD5800,File Folder,Office Supplies,West,New York,Danaburgh,7,694,20,3886.4,2415.14,1471.26,Credit Card,Cancelled,No,0,Vazquez-Christian,emilyrodriguez@example.org,30
ORD1640,06-08-2025,13-08-2025,CUST811,Christian Velasquez,Home Office,PROD3072,Notebook,Office Supplies,North,Pennsylvania,East Cynthiaton,6,4278,15,21817.8,17187.1,4630.7,UPI,Cancelled,No,0,Anderson-Bryant,unewton@example.net,35
ORD1641,27-03-2024,29-03-2024,CUST518,Samantha Pittman,Consumer,PROD5278,Sugar,Grocery,South,Ohio,Timothyshire,6,832,0,4992,4435.05,556.95,Net Banking,Returned,No,0,Humphrey-Mathews,ocummings@example.org,18
ORD1642,31-05-2024,03-06-2024,CUST562,Christie Kim,Corporate,PROD9689,Bookshelf,Furniture,North,Alabama,Davisberg,5,3952,0,19760,15239.01,4520.99,Credit Card,Returned,Yes,44,Kane LLC,brittanybarker@example.net,7
ORD1643,18-11-2024,21-11-2024,CUST635,James Mills,Corporate,PROD4814,Calculator,Office Supplies,East,Illinois,North Luketown,4,1993,15,6776.2,4742.34,2033.86,Credit Card,Pending,Yes,21,Martin-Paul,framirez@example.org,9
ORD1644,13-05-2025,16-05-2025,CUST573,Alexander Rodriguez,Corporate,PROD8153,Rice Bag,Grocery,West,Georgia,West Debbieside,2,1953,10,3515.4,3147.17,368.23,Cash,Pending,No,0,"Moore, Hernandez and Adkins",williamsrobert@example.org,40
ORD1645,17-12-2023,18-12-2023,CUST179,Angela Todd,Consumer,PROD6546,Cooking Oil,Grocery,West,Indiana,Obrienmouth,6,2104,20,10099.2,9050.91,1048.29,Credit Card,Pending,Yes,28,Hernandez Group,qmcintosh@example.com,2
ORD1646,07-07-2024,12-07-2024,CUST489,Denise Baker,Corporate,PROD9765,Stapler,Office Supplies,West,Illinois,West Joseph,8,3880,10,27936,17364.02,10571.98,Debit Card,Cancelled,No,0,Vaughn Inc,reginald66@example.net,17
ORD1647,29-10-2024,31-10-2024,CUST667,Carla Hayes,Consumer,PROD7097,Stapler,Office Supplies,North,California,Jonesland,9,3510,0,31590,27012.5,4577.5,Credit Card,Cancelled,Yes,27,Gray-Miles,sanchezlouis@example.com,4
ORD1648,20-11-2024,26-11-2024,CUST159,Carla Willis,Home Office,PROD7319,Monitor,Electronics,North,Idaho,Grahamfort,2,955,10,1719,1209.65,509.35,Credit Card,Returned,No,0,Byrd Ltd,walkerryan@example.com,30
ORD1649,14-03-2024,18-03-2024,CUST467,Kirk Gonzales,Consumer,PROD8456,Rice Bag,Grocery,North,Kentucky,Crawfordton,1,3068,10,2761.2,2385.12,376.08,Cash,Cancelled,No,0,Smith-Williams,lisa74@example.com,45
ORD1650,05-11-2024,07-11-2024,CUST431,Mark Willis,Home Office,PROD2527,Notebook,Office Supplies,East,New York,East James,7,1071,0,7497,6262.66,1234.34,Debit Card,Delivered,No,0,Fisher Inc,sierranichols@example.net,38
ORD1651,01-05-2025,05-05-2025,CUST172,Alfred Lara,Home Office,PROD4455,Stapler,Office Supplies,East,Maryland,Jessicafurt,2,4359,20,6974.4,4605.59,2368.81,Credit Card,Cancelled,No,0,Wright-Turner,colesandra@example.net,36
ORD1652,23-07-2025,29-07-2025,CUST915,April Shelton,Home Office,PROD9917,Calculator,Office Supplies,South,Oregon,New Brettshire,6,1746,15,8904.6,7764.1,1140.5,Debit Card,Pending,No,0,"Faulkner, West and Lawrence",vreed@example.org,31
ORD1653,22-12-2023,25-12-2023,CUST923,Frank Miller,Corporate,PROD1552,Snacks,Grocery,North,Minnesota,Larsonchester,9,1158,10,9379.8,7364.96,2014.84,Debit Card,Returned,No,0,Torres-Davis,ericwagner@example.net,43
ORD1654,18-11-2023,25-11-2023,CUST947,Dale Galvan MD,Home Office,PROD9803,Rice Bag,Grocery,North,Nevada,West Scottland,9,1612,10,13057.2,11294.56,1762.64,Credit Card,Cancelled,No,0,Wang-Williams,floresryan@example.net,24
ORD1655,07-06-2025,13-06-2025,CUST260,Sean Lynch,Corporate,PROD7094,File Folder,Office Supplies,West,Pennsylvania,New Jordanside,8,3323,20,21267.2,17026.74,4240.46,Debit Card,Pending,No,0,Johnson Inc,james67@example.org,41
ORD1656,21-04-2024,22-04-2024,CUST220,Mrs. Catherine Smith DDS,Consumer,PROD2757,Rice Bag,Grocery,East,Pennsylvania,Trevinoville,7,183,0,1281,887.62,393.38,UPI,Delivered,No,0,Mccarty Group,andrewsterri@example.com,10
ORD1657,01-07-2025,07-07-2025,CUST782,Aaron Williamson,Consumer,PROD2744,Bookshelf,Furniture,West,South Dakota,Terriberg,1,3137,20,2509.6,1905.24,604.36,Debit Card,Delivered,No,0,Bird Inc,jamesyoung@example.com,12
ORD1658,17-09-2024,20-09-2024,CUST349,Holly Knight,Consumer,PROD9735,Juice Pack,Grocery,South,Mississippi,Beltranfort,9,3915,5,33473.25,26583.12,6890.13,Debit Card,Delivered,No,0,"Gordon, Lee and Maldonado",nicholas02@example.net,46
ORD1659,15-08-2025,21-08-2025,CUST914,Thomas Knapp,Consumer,PROD1820,Study Table,Furniture,South,Maryland,Zacharyberg,3,3260,10,8802,6453.79,2348.21,Cash,Cancelled,Yes,38,"Nelson, Greene and Smith",jessica56@example.net,4
ORD1660,13-02-2025,15-02-2025,CUST411,Paul Morgan,Home Office,PROD7272,Snacks,Grocery,West,Massachusetts,Payneview,2,3718,0,7436,4695.89,2740.11,UPI,Delivered,No,0,Smith-Martin,troth@example.net,43
ORD1661,02-04-2025,05-04-2025,CUST450,Oscar Wyatt,Corporate,PROD4491,Headphones,Electronics,South,North Carolina,Matthewborough,1,721,15,612.85,434.04,178.81,UPI,Returned,No,0,Williams-Glover,piercesarah@example.com,38
ORD1662,20-08-2025,24-08-2025,CUST277,Tiffany Odom,Home Office,PROD3142,Bookshelf,Furniture,East,Delaware,West Joshuaville,4,1194,20,3820.8,3387.62,433.18,Net Banking,Cancelled,No,0,"Mcdaniel, Heath and Smith",nrodriguez@example.com,19
ORD1663,16-01-2025,17-01-2025,CUST308,William Wilson,Home Office,PROD1901,Laptop,Electronics,West,Vermont,South Ericastad,4,1233,20,3945.6,2459.27,1486.33,Debit Card,Pending,No,0,Trujillo Ltd,shawn18@example.com,11
ORD1664,11-02-2024,16-02-2024,CUST927,Derrick Villegas,Corporate,PROD2263,Rice Bag,Grocery,West,Tennessee,North Michael,1,3419,10,3077.1,2032.11,1044.99,Debit Card,Cancelled,No,0,Garner-Harris,pguerrero@example.org,26
ORD1665,03-02-2024,04-02-2024,CUST494,Ariel Gomez,Corporate,PROD8836,Sugar,Grocery,North,New York,Joyceberg,8,1063,0,8504,7066.55,1437.45,Cash,Cancelled,No,0,"Austin, Martin and Hernandez",nicholas03@example.net,17
ORD1666,04-12-2023,05-12-2023,CUST995,Gavin Jefferson,Consumer,PROD4341,Dining Table,Furniture,South,Virginia,Natashashire,2,2388,15,4059.6,2921.69,1137.91,Cash,Cancelled,No,0,Trujillo-Farmer,olang@example.net,15
ORD1667,15-08-2024,20-08-2024,CUST510,Andrew Torres,Home Office,PROD7939,Office Chair,Furniture,East,Mississippi,South Ianmouth,6,3269,20,15691.2,12024.52,3666.68,Credit Card,Cancelled,No,0,Pratt LLC,harmonmichael@example.net,31
ORD1668,17-11-2024,20-11-2024,CUST355,Darryl Barton,Corporate,PROD5992,Sugar,Grocery,West,Georgia,Lake Sara,7,503,15,2992.85,2590.79,402.06,Credit Card,Delivered,No,0,Garcia-Thompson,gwu@example.org,13
ORD1669,05-11-2023,07-11-2023,CUST864,Michael Crane,Consumer,PROD5321,Mouse,Electronics,West,Illinois,Smithmouth,4,1135,0,4540,2956.97,1583.03,Cash,Pending,Yes,25,Howell-Smith,uhorn@example.org,2
ORD1670,18-05-2025,20-05-2025,CUST788,Hannah Adams,Corporate,PROD5063,Pen,Office Supplies,East,Utah,Huntview,4,1562,5,5935.6,4765.07,1170.53,Net Banking,Returned,No,0,"Hahn, Lopez and Sanchez",angelaperez@example.net,25
ORD1671,02-09-2024,07-09-2024,CUST291,Krista Henson,Home Office,PROD1807,Laptop,Electronics,South,Michigan,East Chadfurt,8,3665,10,26388,18057.17,8330.83,Credit Card,Cancelled,Yes,41,Russell LLC,donald80@example.com,4
ORD1672,27-01-2025,03-02-2025,CUST859,Russell Mcclain,Consumer,PROD6437,Calculator,Office Supplies,North,New Hampshire,East Johnchester,5,3994,10,17973,14756.33,3216.67,UPI,Pending,Yes,33,"Preston, Bailey and Salazar",williamsrebecca@example.com,1
ORD1673,03-12-2024,09-12-2024,CUST761,Trevor Mcdowell,Consumer,PROD1729,Office Chair,Furniture,East,Alabama,South Gerald,6,4964,10,26805.6,16563.99,10241.61,Credit Card,Delivered,No,0,Sparks LLC,lindacook@example.org,30
ORD1674,02-09-2025,08-09-2025,CUST971,Daniel Frank,Consumer,PROD4596,Notebook,Office Supplies,North,New Jersey,North Crystal,1,3534,15,3003.9,2520.61,483.29,Cash,Delivered,No,0,Church-Huff,kellysimpson@example.org,47
ORD1675,04-03-2025,07-03-2025,CUST310,Beth Lynch,Corporate,PROD9746,Sugar,Grocery,West,Michigan,Kathleenchester,10,1926,0,19260,16306.35,2953.65,Credit Card,Delivered,No,0,Oneill-Smith,cynthiarichards@example.net,48
ORD1676,14-02-2025,21-02-2025,CUST819,Elizabeth Nelson,Corporate,PROD7820,Snacks,Grocery,East,South Carolina,Samuelburgh,9,933,20,6717.6,5797.8,919.8,UPI,Pending,No,0,"Andrews, Young and Gibson",halecolin@example.net,47
ORD1677,27-11-2024,02-12-2024,CUST811,Donna Foster,Home Office,PROD8432,Keyboard,Electronics,South,Pennsylvania,Brittanyside,3,1793,10,4841.1,3662.44,1178.66,Cash,Delivered,Yes,23,Rodriguez Group,jennifer04@example.com,8
ORD1678,20-05-2024,23-05-2024,CUST748,Jonathon Thompson,Home Office,PROD2309,Sofa,Furniture,South,Oklahoma,Diazland,2,1820,20,2912,2421.66,490.34,Credit Card,Delivered,No,0,"Adams, Miller and Singleton",joelhuff@example.com,38
ORD1679,10-02-2025,13-02-2025,CUST985,Breanna Hill,Corporate,PROD8693,Dining Table,Furniture,North,Massachusetts,Smithshire,10,2746,20,21968,13549.27,8418.73,Debit Card,Returned,No,0,Ross-Powell,gabriel15@example.com,25
ORD1680,30-07-2024,03-08-2024,CUST370,Courtney Williams,Corporate,PROD5738,Calculator,Office Supplies,West,Connecticut,Lake Joseberg,1,3360,15,2856,2224.37,631.63,Cash,Pending,No,0,James-Winters,stephensnyder@example.com,35
ORD1681,06-10-2025,09-10-2025,CUST809,Ann Cooper,Corporate,PROD9638,File Folder,Office Supplies,South,Colorado,West Kaylaport,4,1655,0,6620,4763.84,1856.16,Net Banking,Returned,No,0,"Mayer, Walker and Lawson",jennifer99@example.com,38
ORD1682,02-03-2025,09-03-2025,CUST816,Timothy Gomez,Home Office,PROD3453,Laptop,Electronics,South,Massachusetts,Cooperside,1,3929,10,3536.1,2328.8,1207.3,UPI,Cancelled,No,0,Ellis-Massey,awu@example.com,35
ORD1683,26-10-2025,30-10-2025,CUST808,Ricky Ford,Home Office,PROD2422,Dining Table,Furniture,North,Pennsylvania,South Daniellestad,6,1594,5,9085.8,7614.78,1471.02,Debit Card,Pending,No,0,Olsen-White,brianpowell@example.net,46
ORD1684,16-01-2025,20-01-2025,CUST208,Cynthia Pearson,Consumer,PROD3094,Snacks,Grocery,West,Maine,New Rebeccaview,5,2219,15,9430.75,8178.57,1252.18,Credit Card,Pending,No,0,Sherman PLC,kellycampos@example.org,46
ORD1685,16-04-2025,20-04-2025,CUST336,April Atkinson,Corporate,PROD6919,Laptop,Electronics,North,Montana,New Rhondamouth,8,440,20,2816,2121.02,694.98,Credit Card,Pending,No,0,"Peck, Hernandez and Vasquez",amclaughlin@example.com,36
ORD1686,02-08-2024,03-08-2024,CUST190,James Davis,Home Office,PROD6146,Stapler,Office Supplies,West,New Hampshire,New Becky,4,1593,20,5097.6,4180.61,916.99,UPI,Pending,No,0,Krueger-Richardson,diane76@example.com,25
ORD1687,07-03-2025,13-03-2025,CUST135,Jeremy Anderson,Consumer,PROD2135,Pen,Office Supplies,West,New Hampshire,Port Lauren,3,437,5,1245.45,1107,138.45,Debit Card,Cancelled,No,0,Holloway Ltd,schmidtrita@example.com,30
ORD1688,04-07-2025,10-07-2025,CUST505,Mary Freeman,Home Office,PROD1804,Monitor,Electronics,North,South Carolina,Marksland,2,4737,15,8052.9,4974.01,3078.89,Credit Card,Pending,No,0,Vargas and Sons,chad20@example.net,44
ORD1689,13-03-2024,15-03-2024,CUST150,Steven Mcmahon,Consumer,PROD4502,Monitor,Electronics,North,Louisiana,Laurenport,2,1295,5,2460.5,2207.23,253.27,UPI,Pending,No,0,Small-Wright,jessica33@example.org,44
ORD1690,02-11-2024,03-11-2024,CUST460,Jessica Garcia,Home Office,PROD1718,Monitor,Electronics,West,Kentucky,Port Alexisborough,5,1640,5,7790,4919.29,2870.71,Debit Card,Returned,No,0,Hodges Inc,lancechristian@example.org,47
ORD1691,01-08-2025,07-08-2025,CUST456,Jonathan Bennett,Home Office,PROD8229,Notebook,Office Supplies,South,South Carolina,Davidview,9,2232,5,19083.6,17144.29,1939.31,Credit Card,Pending,No,0,Patton-Hart,liuthomas@example.org,10
ORD1692,07-11-2024,10-11-2024,CUST921,Courtney Robinson,Corporate,PROD6216,Calculator,Office Supplies,West,Delaware,North Anthony,1,3825,15,3251.25,2815,436.25,UPI,Pending,No,0,Hanson and Sons,bradley35@example.net,20
ORD1693,01-01-2025,06-01-2025,CUST693,David Williams,Home Office,PROD8170,Laptop,Electronics,South,North Dakota,Port Kimberly,5,3470,0,17350,12330.95,5019.05,Net Banking,Delivered,Yes,26,Phillips Ltd,amyallen@example.org,4
ORD1694,06-10-2024,13-10-2024,CUST558,Deborah Sanchez,Corporate,PROD6010,Pen,Office Supplies,East,Missouri,Lake Christinemouth,8,4966,15,33768.8,22512.96,11255.84,Cash,Pending,No,0,Phillips-Sherman,rebecca47@example.com,36
